airline,source,destination,total_stops,route_interaction,month,day,duration_to_minutes,dep_sin,dep_cos,arrival_sin,arrival_cos,duration_times_stops,price
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,1,560,0.08715574274765864,-0.9961946980917455,-0.7071067811865477,0.7071067811865474,0.0,7485
SpiceJet,Kolkata,Banglore,0,Kolkata_Banglore,6,3,155,0.9713420698132614,-0.237685892326173,0.6087614290087204,-0.7933533402912353,0.0,3841
SpiceJet,Mumbai,Hyderabad,0,Mumbai_Hyderabad,5,3,90,-0.3214394653031611,-0.9469301294951058,-0.6593458151000688,-0.7518398074789775,0.0,2175
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,5,3,1295,-0.7071067811865475,-0.7071067811865477,0.0,1.0,0.0,12373
Air India,Kolkata,Banglore,0,Kolkata_Banglore,4,0,150,-0.5555702330196023,-0.8314696123025452,-0.9469301294951056,-0.3214394653031618,0.0,6245
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,4,685,0.8064446042674828,-0.5913096483635821,-0.887010833178222,0.46174861323503325,0.0,10844
SpiceJet,Kolkata,Banglore,1,Kolkata_Banglore,5,3,330,-0.8549118706729466,-0.5187732581605214,-0.6259234721840596,0.7798844830928813,0.0,8224
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,5,0,1145,-0.9914448613738104,-0.13052619222005163,0.0,1.0,0.0,12898
Air India,Delhi,Cochin,2,Delhi_Cochin,6,6,1275,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,10441
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,6,450,-0.7223639620597561,0.691513055782269,0.0,1.0,0.0,14924
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,5,425,-0.9238795325112868,-0.3826834323650895,-0.10886687485196514,0.9940563382223195,0.0,10844
Vistara,Kolkata,Banglore,1,Kolkata_Banglore,5,2,930,0.9537169507482269,-0.30070579950427295,-0.3420201433256686,0.9396926207859084,0.0,8452
IndiGo,Delhi,Cochin,1,Delhi_Cochin,5,3,575,0.15212338618991708,-0.9883615104677607,-0.7071067811865477,0.7071067811865474,0.0,6979
IndiGo,Banglore,Delhi,0,Banglore_Delhi,4,5,170,0.3826834323650899,-0.9238795325112867,-0.34202014332566866,-0.9396926207859084,0.0,4423
Air India,Chennai,Kolkata,0,Chennai_Kolkata,3,4,135,0.08715574274765864,-0.9961946980917455,-0.4809887689193874,-0.8767267557075078,0.0,19630
IndiGo,Delhi,Cochin,1,Delhi_Cochin,6,2,730,0.7372773368101241,-0.6755902076156602,-0.7071067811865477,0.7071067811865474,0.0,6093
SpiceJet,Banglore,Delhi,0,Banglore_Delhi,5,0,175,-0.6755902076156605,0.7372773368101239,0.0,1.0,0.0,3573
IndiGo,Delhi,Cochin,1,Delhi_Cochin,3,2,355,0.6259234721840591,0.7798844830928818,0.7933533402912352,-0.6087614290087207,0.0,13790
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,3,5,665,0.766044443118978,-0.6427876096865394,-0.8968727415326885,0.442288690219001,0.0,18492
Air India,Delhi,Cochin,1,Delhi_Cochin,3,2,705,-0.7933533402912352,0.6087614290087205,0.0,1.0,0.0,5998
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,2,1080,-0.8064446042674829,0.591309648363582,0.0,1.0,0.0,9314
SpiceJet,Mumbai,Hyderabad,0,Mumbai_Hyderabad,5,0,90,-0.32143946530316186,0.9469301294951056,0.0,1.0,0.0,1965
SpiceJet,Mumbai,Hyderabad,0,Mumbai_Hyderabad,5,4,90,-0.3214394653031611,-0.9469301294951058,-0.6593458151000688,-0.7518398074789775,0.0,2017
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,5,0,1270,-0.5372996083468242,0.8433914458128855,0.0,1.0,0.0,16079
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,3,4,160,-0.9807852804032303,-0.19509032201612866,-0.8767267557075079,0.48098876891938736,0.0,6565
SpiceJet,Chennai,Kolkata,0,Chennai_Kolkata,5,2,135,0.5555702330196022,-0.8314696123025453,1.2246467991473532e-16,-1.0,0.0,3543
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,5,5,155,-0.4422886902190014,0.8968727415326883,0.0,1.0,0.0,4804
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,6,0,155,-0.8191520442889918,0.573576436351046,-0.27982901403099325,0.9600498543859284,0.0,4804
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,5,345,-0.5187732581605212,-0.8549118706729467,-0.887010833178222,0.46174861323503325,0.0,14781
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,6,5,1300,0.9807852804032305,-0.19509032201612797,0.0,1.0,0.0,13376
IndiGo,Kolkata,Banglore,1,Kolkata_Banglore,4,0,250,0.9961946980917455,-0.08715574274765824,0.3826834323650899,-0.9238795325112867,0.0,4226
Air India,Banglore,Delhi,2,Banglore_Delhi,3,6,1580,0.7372773368101241,-0.6755902076156602,0.0,1.0,0.0,12599
Air Asia,Delhi,Cochin,1,Delhi_Cochin,6,5,870,0.8767267557075078,-0.48098876891938747,-0.40274668985873824,0.9153114791194467,0.0,8759
SpiceJet,Banglore,Delhi,0,Banglore_Delhi,3,6,175,0.5913096483635826,-0.8064446042674824,-0.13052619222005132,-0.9914448613738105,0.0,4377
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,4,5,360,-0.25881904510252035,-0.9659258262890684,-0.9659258262890682,0.25881904510252113,0.0,5177
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,6,6,1025,-0.9713420698132614,0.23768589232617307,0.0,1.0,0.0,14571
Air India,Delhi,Cochin,0,Delhi_Cochin,3,0,180,-0.5372996083468236,-0.8433914458128858,-0.9762960071199334,-0.21643961393810282,0.0,5674
IndiGo,Delhi,Cochin,1,Delhi_Cochin,6,0,570,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.0,6316
SpiceJet,Mumbai,Hyderabad,0,Mumbai_Hyderabad,6,3,90,0.9978589232386035,0.06540312923014305,0.9469301294951057,-0.3214394653031616,0.0,2647
IndiGo,Delhi,Cochin,1,Delhi_Cochin,6,3,425,0.9713420698132614,0.2376858923261731,-0.04361938736533627,-0.9990482215818578,0.0,6818
Air Asia,Kolkata,Banglore,0,Kolkata_Banglore,5,1,150,-0.30070579950427384,0.9537169507482267,0.0,1.0,0.0,4107
Air India,Banglore,Delhi,1,Banglore_Delhi,3,6,1405,0.13052619222005157,0.9914448613738104,-0.0218148850345609,0.9997620270799091,0.0,10394
Air Asia,Kolkata,Banglore,0,Kolkata_Banglore,3,6,150,-0.9153114791194472,0.402746689858737,-0.48098876891938774,0.8767267557075077,0.0,5964
Vistara,Kolkata,Banglore,1,Kolkata_Banglore,6,6,1555,0.9537169507482269,-0.30070579950427295,0.0,1.0,0.0,9397
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,0,690,0.9238795325112867,-0.3826834323650897,-0.9659258262890682,0.25881904510252113,0.0,11264
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,0,545,0.9600498543859287,-0.2798290140309919,-0.8870108331782215,-0.46174861323503436,0.0,9856
Vistara,Kolkata,Banglore,1,Kolkata_Banglore,5,2,1640,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,8610
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,5,375,0.9978589232386035,0.06540312923014305,1.2246467991473532e-16,-1.0,0.0,13941
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,3,755,0.984807753012208,-0.1736481776669303,-0.9469301294951057,0.3214394653031615,0.0,7787
Vistara,Kolkata,Banglore,1,Kolkata_Banglore,5,2,765,-0.8191520442889918,0.573576436351046,0.0,1.0,0.0,8452
Air India,Delhi,Cochin,2,Delhi_Cochin,6,2,1470,-0.9807852804032304,0.1950903220161283,0.0,1.0,0.0,11732
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,6,0,1125,0.5735764363510464,-0.8191520442889916,0.0,1.0,0.0,10368
IndiGo,Banglore,Delhi,0,Banglore_Delhi,5,4,165,0.3826834323650898,0.9238795325112867,0.8968727415326884,0.44228869021900125,0.0,3943
SpiceJet,Mumbai,Hyderabad,0,Mumbai_Hyderabad,3,6,85,-0.32143946530316186,0.9469301294951056,0.0,1.0,0.0,2175
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,5,0,360,-0.25881904510252035,-0.9659258262890684,-0.9659258262890682,0.25881904510252113,0.0,12898
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,5,5,1760,-0.2376858923261735,0.9713420698132613,0.0,1.0,0.0,15129
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,6,0,155,0.13052619222005157,-0.9914448613738104,-0.5187732581605212,-0.8549118706729467,0.0,4804
Air India,Kolkata,Banglore,1,Kolkata_Banglore,5,2,905,-0.9537169507482267,-0.3007057995042738,0.0,1.0,0.0,8366
IndiGo,Mumbai,Hyderabad,0,Mumbai_Hyderabad,5,4,90,0.9940563382223196,-0.10886687485196461,0.8767267557075078,-0.48098876891938747,0.0,4049
Air India,Banglore,Delhi,1,Banglore_Delhi,3,2,1265,0.04361938736533607,-0.9990482215818578,0.0,1.0,0.0,14594
SpiceJet,Kolkata,Banglore,0,Kolkata_Banglore,6,1,150,-0.9762960071199334,-0.21643961393810282,-0.9063077870366499,0.4226182617406996,0.0,3873
Jet Airways,Mumbai,Hyderabad,0,Mumbai_Hyderabad,3,6,90,0.6915130557822693,0.7223639620597556,0.9153114791194471,0.40274668985873724,0.0,4050
Air Asia,Banglore,Delhi,0,Banglore_Delhi,6,1,165,0.21643961393810318,-0.9762960071199333,-0.4809887689193874,-0.8767267557075078,0.0,3383
IndiGo,Banglore,Delhi,0,Banglore_Delhi,4,3,170,-0.13052619222005168,0.9914448613738104,0.0,1.0,0.0,4591
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,6,5,1300,0.9807852804032305,-0.19509032201612797,0.0,1.0,0.0,10919
Multiple carriers,Delhi,Cochin,2,Delhi_Cochin,3,2,855,0.9600498543859287,-0.2798290140309919,-0.6427876096865396,0.7660444431189778,0.0,6128
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,6,480,-0.25881904510252035,-0.9659258262890684,-0.7071067811865477,0.7071067811865474,0.0,7408
IndiGo,Delhi,Cochin,1,Delhi_Cochin,6,5,320,-0.9713420698132613,-0.23768589232617343,-0.40274668985873824,0.9153114791194467,0.0,6147
Vistara,Banglore,Delhi,0,Banglore_Delhi,4,6,155,-0.9659258262890683,-0.25881904510252063,-0.9153114791194472,0.402746689858737,0.0,5613
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,3,0,155,-0.7372773368101239,-0.6755902076156604,-0.9978589232386035,-0.06540312923014362,0.0,4462
IndiGo,Banglore,Delhi,0,Banglore_Delhi,6,5,180,-0.6593458151000687,0.7518398074789775,0.0,1.0,0.0,3943
SpiceJet,Chennai,Kolkata,0,Chennai_Kolkata,5,5,140,-0.9978589232386035,-0.06540312923014362,-0.8549118706729468,0.5187732581605211,0.0,3597
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,4,0,1430,-0.9238795325112868,-0.3826834323650895,0.0,1.0,0.0,12681
IndiGo,Banglore,Delhi,0,Banglore_Delhi,6,0,170,-0.25881904510252035,-0.9659258262890684,-0.8433914458128855,-0.5372996083468242,0.0,3943
Jet Airways,Banglore,Delhi,0,Banglore_Delhi,5,2,175,0.21643961393810318,-0.9762960071199333,-0.5187732581605212,-0.8549118706729467,0.0,7229
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,5,0,620,0.5555702330196022,0.8314696123025452,-0.15212338618991642,-0.9883615104677608,0.0,10152
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,1,840,0.13052619222005157,-0.9914448613738104,0.0,1.0,0.0,14067
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,1,575,0.5555702330196022,0.8314696123025452,0.04361938736533607,-0.9990482215818578,0.0,14067
IndiGo,Delhi,Cochin,1,Delhi_Cochin,3,6,710,0.6755902076156604,-0.737277336810124,-0.7071067811865477,0.7071067811865474,0.0,14871
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,5,520,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,13941
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,6,3,1520,0.5913096483635826,-0.8064446042674824,0.0,1.0,0.0,10539
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,6,1415,-0.25881904510252035,-0.9659258262890684,0.0,1.0,0.0,10262
Air India,Delhi,Cochin,2,Delhi_Cochin,6,5,1410,-0.8968727415326885,0.442288690219001,0.0,1.0,0.0,10651
SpiceJet,Kolkata,Banglore,0,Kolkata_Banglore,6,5,145,0.7071067811865476,-0.7071067811865475,0.15212338618991708,-0.9883615104677607,0.0,3841
IndiGo,Delhi,Cochin,0,Delhi_Cochin,6,3,195,-0.5913096483635824,-0.8064446042674825,-0.9961946980917455,-0.08715574274765825,0.0,5000
Vistara,Kolkata,Banglore,1,Kolkata_Banglore,5,3,1550,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,8820
IndiGo,Banglore,Delhi,0,Banglore_Delhi,4,3,170,0.4617486132350339,-0.8870108331782217,-0.25881904510252035,-0.9659258262890684,0.0,4591
GoAir,Delhi,Cochin,1,Delhi_Cochin,3,6,350,0.9238795325112867,-0.3826834323650897,-0.34202014332566866,-0.9396926207859084,0.0,6112
Air India,Kolkata,Banglore,2,Kolkata_Banglore,5,3,875,0.9990482215818578,0.04361938736533623,-0.8064446042674829,0.591309648363582,0.0,10991
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,5,825,-0.30070579950427384,0.9537169507482267,0.0,1.0,0.0,14714
SpiceJet,Chennai,Kolkata,0,Chennai_Kolkata,5,2,140,-0.9978589232386035,-0.06540312923014362,-0.8549118706729468,0.5187732581605211,0.0,3597
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,5,490,-0.21643961393810293,-0.9762960071199334,-0.7071067811865477,0.7071067811865474,0.0,7005
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,3,600,0.7071067811865476,-0.7071067811865475,-0.9659258262890682,0.25881904510252113,0.0,10197
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,4,1640,-0.9238795325112868,-0.3826834323650895,0.0,1.0,0.0,10844
SpiceJet,Banglore,Delhi,0,Banglore_Delhi,3,5,175,0.5913096483635826,-0.8064446042674824,-0.13052619222005132,-0.9914448613738105,0.0,6205
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,5,6,165,0.5913096483635826,-0.8064446042674824,-0.08715574274765794,-0.9961946980917455,0.0,4804
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,3,2,625,0.8064446042674828,-0.5913096483635821,-0.9762960071199335,0.21643961393810246,0.0,15135
IndiGo,Mumbai,Hyderabad,0,Mumbai_Hyderabad,6,1,90,0.6593458151000686,-0.7518398074789776,0.32143946530316175,-0.9469301294951056,0.0,4049
SpiceJet,Chennai,Kolkata,0,Chennai_Kolkata,6,5,135,0.819152044288992,-0.5735764363510458,0.36243803828370175,-0.9320078692827984,0.0,3597
Air India,Kolkata,Banglore,1,Kolkata_Banglore,5,2,1440,-0.6259234721840587,-0.779884483092882,0.0,1.0,0.0,6528
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,3,1395,-0.8968727415326885,0.442288690219001,0.0,1.0,0.0,14714
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,6,5,1375,0.9914448613738104,0.1305261922200517,0.0,1.0,0.0,13014
IndiGo,Delhi,Cochin,1,Delhi_Cochin,5,0,625,0.36243803828370175,-0.9320078692827984,-0.7071067811865477,0.7071067811865474,0.0,6314
Air India,Delhi,Cochin,2,Delhi_Cochin,5,3,2295,0.9659258262890683,0.25881904510252074,0.0,1.0,0.0,10441
IndiGo,Mumbai,Hyderabad,0,Mumbai_Hyderabad,3,4,90,-0.9600498543859286,-0.27982901403099236,-0.9940563382223196,0.10886687485196471,0.0,3175
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,3,730,0.9600498543859287,-0.2798290140309919,-0.9469301294951057,0.3214394653031615,0.0,11142
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,2,570,0.13052619222005157,-0.9914448613738104,-0.7071067811865477,0.7071067811865474,0.0,13727
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,5,0,395,-0.5372996083468242,0.8433914458128855,0.0,1.0,0.0,16079
Air India,Delhi,Cochin,1,Delhi_Cochin,5,2,925,0.8433914458128857,0.5372996083468239,-0.9469301294951057,0.3214394653031615,0.0,8669
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,0,800,-0.9713420698132614,0.23768589232617307,0.0,1.0,0.0,7757
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,5,300,-0.5000000000000001,-0.8660254037844386,-0.9659258262890682,0.25881904510252113,0.0,14714
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,2,660,0.8660254037844387,-0.4999999999999998,-0.9659258262890682,0.25881904510252113,0.0,12192
Jet Airways,Mumbai,Hyderabad,0,Mumbai_Hyderabad,3,2,90,0.4226182617406995,-0.9063077870366499,0.04361938736533607,-0.9990482215818578,0.0,8040
Jet Airways,Banglore,Delhi,1,Banglore_Delhi,3,4,760,0.9978589232386035,0.06540312923014305,-0.9940563382223196,0.10886687485196471,0.0,9134
Vistara,Kolkata,Banglore,1,Kolkata_Banglore,3,6,1560,0.9537169507482269,-0.30070579950427295,0.0,1.0,0.0,11682
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,3,1690,-0.5187732581605212,-0.8549118706729467,0.0,1.0,0.0,13584
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,6,3,425,0.9914448613738104,0.1305261922200517,-0.15212338618991642,-0.9883615104677608,0.0,13344
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,4,5,155,0.9396926207859083,0.3420201433256688,0.9469301294951057,-0.3214394653031616,0.0,4804
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,5,705,0.9238795325112867,-0.3826834323650897,-0.9469301294951057,0.3214394653031615,0.0,7564
Jet Airways,Banglore,Delhi,1,Banglore_Delhi,3,1,1425,-0.7798844830928816,0.6259234721840593,0.0,1.0,0.0,11087
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,6,3,150,-0.7518398074789773,-0.6593458151000691,-0.9978589232386035,-0.06540312923014362,0.0,4804
Jet Airways,Mumbai,Hyderabad,1,Mumbai_Hyderabad,3,1,815,0.7071067811865475,0.7071067811865476,-0.9320078692827984,-0.3624380382837018,0.0,22294
Air India,Delhi,Cochin,1,Delhi_Cochin,4,6,1590,-0.7933533402912352,0.6087614290087205,0.0,1.0,0.0,7174
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,5,5,1430,-0.953716950748227,0.3007057995042726,0.0,1.0,0.0,15129
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,2,1685,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,12121
IndiGo,Banglore,Delhi,0,Banglore_Delhi,4,1,170,0.4617486132350339,-0.8870108331782217,-0.25881904510252035,-0.9659258262890684,0.0,4423
SpiceJet,Chennai,Kolkata,0,Chennai_Kolkata,3,2,140,-0.9978589232386035,-0.06540312923014362,-0.8549118706729468,0.5187732581605211,0.0,3332
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,2,845,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,8586
Air Asia,Delhi,Cochin,1,Delhi_Cochin,5,3,625,-0.7518398074789778,0.6593458151000684,0.0,1.0,0.0,6751
Air India,Delhi,Cochin,2,Delhi_Cochin,5,1,1560,-0.9807852804032303,-0.19509032201612866,0.0,1.0,0.0,11972
Air India,Chennai,Kolkata,0,Chennai_Kolkata,6,4,135,0.08715574274765864,-0.9961946980917455,-0.4809887689193874,-0.8767267557075078,0.0,4667
Air India,Mumbai,Hyderabad,0,Mumbai_Hyderabad,5,3,80,-0.6915130557822692,0.7223639620597557,-0.40274668985873824,0.9153114791194467,0.0,3100
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,1,570,-0.5187732581605212,-0.8549118706729467,-0.10886687485196514,0.9940563382223195,0.0,14781
IndiGo,Banglore,Delhi,0,Banglore_Delhi,4,3,170,-0.8660254037844386,0.5000000000000001,-0.30070579950427384,0.9537169507482267,0.0,4823
Vistara,Banglore,Delhi,0,Banglore_Delhi,6,3,165,-0.9238795325112866,0.38268343236509,-0.4422886902190014,0.8968727415326883,0.0,5088
IndiGo,Delhi,Cochin,1,Delhi_Cochin,4,2,325,0.49999999999999994,0.8660254037844387,0.9320078692827986,-0.3624380382837014,0.0,5636
Jet Airways,Banglore,Delhi,1,Banglore_Delhi,3,2,1265,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,14815
Jet Airways,Banglore,Delhi,0,Banglore_Delhi,5,1,180,0.9537169507482269,-0.30070579950427295,0.4617486132350339,-0.8870108331782217,0.0,7229
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,5,910,0.4226182617406995,-0.9063077870366499,0.0,1.0,0.0,7670
SpiceJet,Kolkata,Banglore,0,Kolkata_Banglore,4,0,140,-0.4226182617407,0.9063077870366497,0.0,1.0,0.0,3841
Jet Airways,Banglore,Delhi,1,Banglore_Delhi,3,4,435,0.7223639620597556,-0.6915130557822693,-0.8870108331782215,-0.46174861323503436,0.0,26890
Air India,Delhi,Cochin,0,Delhi_Cochin,3,6,185,-0.9997620270799091,0.021814885034561356,-0.6755902076156605,0.7372773368101239,0.0,8666
Air India,Mumbai,Hyderabad,2,Mumbai_Hyderabad,3,2,2245,1.0,6.123233995736766e-17,0.0,1.0,0.0,13904
IndiGo,Mumbai,Hyderabad,0,Mumbai_Hyderabad,3,3,85,1.2246467991473532e-16,-1.0,-0.3624380382837015,-0.9320078692827986,0.0,3342
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,3,3,915,0.9600498543859287,-0.2798290140309919,-0.4226182617407,0.9063077870366497,0.0,6717
IndiGo,Delhi,Cochin,1,Delhi_Cochin,6,3,300,-0.8660254037844384,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,0.0,6069
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,0,805,-0.7071067811865475,-0.7071067811865477,0.0,1.0,0.0,14714
Jet Airways,Banglore,Delhi,1,Banglore_Delhi,3,5,550,0.9990482215818578,0.04361938736533623,-0.7071067811865475,-0.7071067811865477,0.0,10037
Jet Airways,Mumbai,Hyderabad,0,Mumbai_Hyderabad,3,2,90,0.6915130557822693,0.7223639620597556,0.9153114791194471,0.40274668985873724,0.0,5678
Air Asia,Delhi,Cochin,1,Delhi_Cochin,5,2,625,-0.7518398074789778,0.6593458151000684,0.0,1.0,0.0,6853
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,0,570,0.13052619222005157,-0.9914448613738104,-0.7071067811865477,0.7071067811865474,0.0,13587
IndiGo,Delhi,Cochin,1,Delhi_Cochin,3,6,480,0.9238795325112867,-0.3826834323650897,-0.7933533402912349,-0.6087614290087209,0.0,14871
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,3,1685,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,13067
Air India,Banglore,Delhi,0,Banglore_Delhi,3,5,165,0.49999999999999994,-0.8660254037844387,-0.19509032201612792,-0.9807852804032305,0.0,7801
Air India,Delhi,Cochin,2,Delhi_Cochin,6,3,800,0.9997620270799091,0.02181488503456116,-0.9469301294951057,0.3214394653031615,0.0,11386
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,4,5,150,-0.7518398074789773,-0.6593458151000691,-0.9978589232386035,-0.06540312923014362,0.0,4804
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,2,775,-0.6755902076156605,0.7372773368101239,0.0,1.0,0.0,14781
IndiGo,Banglore,Delhi,0,Banglore_Delhi,4,3,170,-0.46174861323503363,0.8870108331782218,0.0,1.0,0.0,4591
Air India,Banglore,Delhi,0,Banglore_Delhi,5,0,165,-0.9659258262890683,-0.25881904510252063,-0.8968727415326885,0.442288690219001,0.0,6961
Vistara,Banglore,Delhi,0,Banglore_Delhi,5,1,165,-0.9238795325112866,0.38268343236509,-0.4422886902190014,0.8968727415326883,0.0,4878
Vistara,Banglore,Delhi,0,Banglore_Delhi,3,6,155,-0.8660254037844384,-0.5000000000000004,-0.9883615104677607,0.15212338618991678,0.0,13383
IndiGo,Delhi,Cochin,1,Delhi_Cochin,3,2,320,0.984807753012208,-0.1736481776669303,1.2246467991473532e-16,-1.0,0.0,5647
Air India,Kolkata,Banglore,1,Kolkata_Banglore,5,2,625,0.49999999999999994,-0.8660254037844387,-0.8064446042674829,0.591309648363582,0.0,10203
IndiGo,Delhi,Cochin,1,Delhi_Cochin,6,0,835,0.7798844830928818,-0.6259234721840591,-0.38268343236508956,0.9238795325112868,0.0,6442
Air India,Banglore,Delhi,2,Banglore_Delhi,3,4,1815,0.9990482215818578,0.04361938736533623,0.0,1.0,0.0,7664
Air India,Delhi,Cochin,2,Delhi_Cochin,5,5,865,-0.9807852804032303,-0.19509032201612866,0.0,1.0,0.0,12199
IndiGo,Banglore,Delhi,0,Banglore_Delhi,3,6,175,-0.6427876096865396,0.7660444431189778,0.0,1.0,0.0,6144
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,3,3,485,0.32143946530316175,-0.9469301294951056,-0.9762960071199335,0.21643961393810246,0.0,11622
IndiGo,Banglore,Delhi,0,Banglore_Delhi,5,6,170,0.4617486132350339,-0.8870108331782217,-0.25881904510252035,-0.9659258262890684,0.0,3943
IndiGo,Banglore,Delhi,0,Banglore_Delhi,3,5,165,0.3826834323650898,0.9238795325112867,0.8968727415326884,0.44228869021900125,0.0,6860
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,0,780,0.8660254037844387,-0.4999999999999998,-0.7071067811865477,0.7071067811865474,0.0,7618
SpiceJet,Banglore,Delhi,0,Banglore_Delhi,6,1,170,0.6087614290087204,-0.7933533402912353,-0.08715574274765794,-0.9961946980917455,0.0,3257
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,6,0,1630,0.6259234721840592,-0.7798844830928816,0.0,1.0,0.0,13882
Jet Airways,Banglore,Delhi,1,Banglore_Delhi,3,3,890,-0.7798844830928816,0.6259234721840593,0.0,1.0,0.0,7832
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,5,570,-0.5187732581605212,-0.8549118706729467,-0.10886687485196514,0.9940563382223195,0.0,10844
